,0,1,2,3,4,5,6,7,8,9,10
0,-0.7759354540542587,0.5888617068483734,-1.3234321397685187,-0.30654218837240615,-0.43448464615365107,-0.6568974551639524,-0.668986616022063,0.14733420820381318,1.079474050790811,0.07910298550138156,-0.9355361599452514
1,1.0544259213939604,-1.3969322575733703,1.3742294534223531,-0.17493194649516564,-0.47604141215021434,-0.84172206154068,-0.5838858450793271,-0.7714658355763353,-0.8959264233974802,-0.7966335261448763,1.9758468913954084
2,-0.30358413135794415,-0.001509471763496315,-1.3753102473298817,-0.6355677930655079,-0.22670081617083496,-1.211371274294135,-0.7824543106123776,-0.940003121713543,-0.9617731058704218,-1.234501781968005,-0.5598738307400046
3,-0.7168915387172196,-0.3772002217892316,-0.7008948490321637,0.1540936581979361,-0.2474791991691166,-0.10242363603376992,-0.271849684955962,-0.2658539771647725,0.355160543588436,-1.0468439580438074,0.28536640997179863
4,-0.8349793693912978,-0.055179578910029975,-0.1302356658571717,0.022483416320695587,-0.14358728417770839,-0.5644851519755887,-0.271849684955962,0.06578390846002051,1.0136273683178663,-0.9842913500690745,0.5671131568757342
5,0.5820745986976463,-0.9139012932545679,0.5960578400019092,-0.7013729140041284,-0.16436566717599002,2.3002962468636876,0.2387549407004535,-0.11362675097637162,1.079474050790811,0.4544186333497774,0.47319757457442285
6,1.1134698367309994,-0.9139012932545679,1.8930105290359822,0.21989877913655653,0.708326418751838,-0.5644851519755887,-0.15838199036564748,0.6910028731624912,-0.500846328559822,0.016550377526648806,1.9758468913954084
7,-0.2445402160209045,-0.001509471763496315,-0.18211377341853466,-0.3723473093110266,-0.33059273116224314,-0.10242363603376992,1.6571011230793855,-0.3963344567548649,-0.23745959866804986,-0.7340809181701435,-0.9355361599452514
8,-1.0711550307394553,-0.001509471763496315,-1.115919709523067,-0.3723473093110266,-0.5175981781467777,1.1913486086033227,-0.07328121942291156,-0.9998066748589668,0.48685390853432203,1.0799447130971043,-0.09029591923344653
9,-1.7796820147839274,0.9913875104473753,-0.44150431122534917,-0.7013729140041284,1.5186833556848214,-0.84172206154068,0.43732340623350396,-1.510855219920152,2.067174287884955,-0.29621266234701493,0.5671131568757342
10,0.6411185140346854,-0.5382105432288327,-0.18211377341853466,0.1540936581979361,0.08497492880338937,-0.19483593922213366,-0.044914295775332916,0.6910028731624912,-0.7642330584515942,0.4544186333497774,-0.37204266613738207
11,-0.7168915387172196,-0.3772002217892316,-0.7008948490321637,0.1540936581979361,-0.2474791991691166,-0.10242363603376992,-0.271849684955962,-0.2658539771647725,0.355160543588436,-1.0468439580438074,0.28536640997179863
12,-0.4807158773690621,1.2865730997533105,-0.3896262036639862,3.6417650679448146,0.20964522679307923,1.2837609117916864,1.2883311156608632,1.191178044924492,-0.6983863759786496,-0.4838704862712132,-1.1233673245478757
13,0.4639867680235671,-1.2895920432803032,0.28478919463373176,-0.33944474884171655,-0.5175981781467777,-0.2872482424104974,-0.5555189214317484,-0.853016135320128,-0.30330628114099434,1.142497321071837,1.2245222329849148
14,2.8847872968421795,-0.3772002217892316,1.270473238299627,-0.24073706743378576,-0.3513711141605248,-0.37966054559886114,-0.3285835322511193,2.104541402055018,-1.35685320070808,-0.608975702220678,-1.3111984891504982
15,0.5820745986976463,-0.752890971814967,0.6479359475632722,0.022483416320695587,-0.30981434816396153,-0.5644851519755887,-0.5838858450793271,0.9084703391459383,0.22346717864254992,0.5795238492992428,-0.1842115015347595
16,-0.4807158773690621,0.21317095682263773,-1.3234321397685187,0.022483416320695587,-0.22670081617083496,-0.47207284878722494,-0.3285835322511193,-0.6301119826871189,0.355160543588436,-0.23366005437228218,0.3792819922731116
